question,state,year,applies to,response,citations,cautions
Does the state require firearm training in order to carry concealed guns in public?,VT,1995,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does the state require firearm training in order to carry concealed guns in public?,VA,1995,All,No,,"Under Va. Code § 18.2-308, the court may require proof of demonstrated competence with a handgun, but it is not required."
Does the state require firearm training in order to carry concealed guns in public?,WA,1995,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,DC,1995,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,WV,1995,All,Yes,W. Va. Code § 61-7-3;<br> W. Va. Code § 61-7-4,
Does the state require firearm training in order to carry concealed guns in public?,WI,1995,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,WY,1995,All,Yes,Wyo. Stat. § 6-8-104,
Does the state require firearm training in order to carry concealed guns in public?,AL,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,AK,1996,All,Yes,Alaska Stat. § 11.61.220;<br> Alaska Stat. § 18.65.715,
Does the state require firearm training in order to carry concealed guns in public?,AZ,1996,All,Yes,Ariz. Rev. Stat. §§ 13-3102(A); 13-3112;<br> Ariz. Rev. Stat. § 13-3112(E)(6),
Does the state require firearm training in order to carry concealed guns in public?,AR,1996,All,Yes,Ark. Code § 5-73-120; Ark. Code § 5-73-302(a); Ark. Code § 5-73-315;<br> Ark. Code § 5-73-309,
Does the state require firearm training in order to carry concealed guns in public?,CA,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,CO,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,CT,1996,All,Yes,Conn. Gen. Stat. § 29-35(a);<br> Conn. Gen. Stat. § 29-28(b),
Does the state require firearm training in order to carry concealed guns in public?,DE,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,FL,1996,All,Yes,Fla. Stat. § 790.06,
Does the state require firearm training in order to carry concealed guns in public?,GA,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,HI,1996,All,Yes,Haw. Rev. Stat. § 134-9(a);<br> Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-2(g),"An applicant for a license to carry is not directly required to have firearms training. However, an applicant for a permit to purchase a firearm is required to complete an approved firearms training course. Furthermore, the chief of police issuing a license to carry must require an applicant to be qualified to use the firearm in the safe manner."
Does the state require firearm training in order to carry concealed guns in public?,ID,1996,All,No,,"The requirement to have a permit to carry a concealed weapon in public does not apply to any person who is outside the limits of or confines of any city and who is outside any mining, lumbering, logging or railroad camp, located outside any city.;<br> The sheriff may require the applicant to demonstrate familiarity with a firearm by completing a training course according to Idaho Code § 18-3302(13)."
Does the state require firearm training in order to carry concealed guns in public?,IL,1996,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,IN,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,IA,1996,All,Yes,Iowa Code § 724.11;<br> Iowa Code § 724.9,
Does the state require firearm training in order to carry concealed guns in public?,KS,1996,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,KY,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,LA,1996,All,Yes,La. Rev. Stat. § 40:1379.3;<br> La. Rev. Stat. § 40:1379.3(D),
Does the state require firearm training in order to carry concealed guns in public?,ME,1996,All,Yes,Me. Rev. Stat. tit. 25 § 2001. Threatening display of or carrying concealed weapon;<br> Me. Rev. Stat. tit. 25 § 2003(E)(5),Demonstrates to the issuing authority a knowledge of handgun safety.
Does the state require firearm training in order to carry concealed guns in public?,MD,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MA,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MI,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MN,1996,All,Yes,Minn. Stat. § 624.714(Subd. 1);<br> Minn. Stat. § 624.714,
Does the state require firearm training in order to carry concealed guns in public?,MS,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MO,1996,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,MT,1996,All,Yes,Mont. Code § 45-8-316; Mont. Code § 45-8-317;<br> Mont. Code § 45-8-321(3),"The requirement that a person have a permit to carry does not apply to a person who is outside the official boundaries of a city or town or the confines of a logging, lumbering, mining, or railroad camp or who is lawfully engaged in hunting, fishing, trapping, camping, hiking, backpacking, farming, ranching, or other outdoor activity in which weapons are often carried for recreation or protection."
Does the state require firearm training in order to carry concealed guns in public?,NE,1996,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,NV,1996,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,NJ,1996,All,Yes,N.J. Stat. § 2C:58-4;<br> N.J. Stat. § 2C:58-4; N.J. Admin. Code § 13:54-2.4,
Does the state require firearm training in order to carry concealed guns in public?,NM,1996,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state require firearm training in order to carry concealed guns in public?,NY,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,NC,1996,All,Yes,N.C. Gen. Stat. § 14-415.11;<br> N.C. Gen. Stat. § 14-415.12(a)(4); 12 N.C. Admin. Code 9F.0102,
Does the state require firearm training in order to carry concealed guns in public?,ND,1996,All,Yes,N.D. Cent. Code § 62.1-04-02;<br> N.D. Cent. Code § 62.1-04-03,
Does the state require firearm training in order to carry concealed guns in public?,OH,1996,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,OK,1996,All,Yes,Okla. Stat. tit. 21 § 1290.4;<br> Okla. Stat. tit. 21 § 1290.14,
Does the state require firearm training in order to carry concealed guns in public?,OR,1996,All,Yes,Or. Rev. Stat. § 166.291,
Does the state require firearm training in order to carry concealed guns in public?,PA,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,RI,1996,All,Yes,R.I. Gen. Laws § 11-47-8;<br> R.I. Gen. Laws § 11-47-15,
Does the state require firearm training in order to carry concealed guns in public?,SC,1996,All,Yes,S.C. Code § 16-23-20;<br> S.C. Code Ann. § 23-31-215(A)(5),
Does the state require firearm training in order to carry concealed guns in public?,SD,1996,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,TN,1996,All,Yes,Tenn. Code § 39-17-1351;<br> Tenn. Code § 39-17-1351(e),
Does the state require firearm training in order to carry concealed guns in public?,TX,1996,All,Yes,Tex. Penal Code § 46.02(7);<br> Tex. Civ. Stat. Art. 4413(29ee),
